x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label,,
0.21021478,0.5697438,0.31185246,0.84361047,0.27317742,0.46349806,0.6883565,0.84514135,0.51935506,0.35158345,0.781253,0.6577958,0.6710458,0.24507311,0.7775667,0.6891896,0.76380503,0.43607926,Stable,,
0.21465766,0.5656768,0.3092296,0.83408296,0.26566452,0.45447838,0.6893678,0.8447837,0.5099871,0.3480909,0.7725532,0.640036,0.6589358,0.24961334,0.77933085,0.6812283,0.76529145,0.4338647,Stable,,
0.22014265,0.56264865,0.31441724,0.8246516,0.26179042,0.45054826,0.6826185,0.84001774,0.50570196,0.34379908,0.7765322,0.6512635,0.6500897,0.24906383,0.7760319,0.6815218,0.7644533,0.42740187,Stable,,
0.21794724,0.57200927,0.30339962,0.81673026,0.26325238,0.44049045,0.6800933,0.83604944,0.50087845,0.33243173,0.77447814,0.64510334,0.66780055,0.23584728,0.7721622,0.6793989,0.758495,0.42362806,Stable,,
0.2156251,0.5725162,0.29788688,0.7990258,0.2567715,0.42622328,0.65686643,0.8327055,0.50235736,0.33204895,0.77273935,0.6624174,0.66337156,0.23125774,0.7756182,0.6672916,0.76286787,0.41558343,Stable,,
0.21413228,0.56505895,0.30011848,0.79457587,0.26174742,0.42339838,0.6505692,0.82430804,0.49301577,0.32834795,0.7618419,0.6918401,0.6486746,0.23579797,0.773605,0.66399616,0.7618949,0.41132206,Stable,,
0.21703899,0.5438719,0.29878986,0.78454375,0.25845736,0.40814072,0.6508713,0.81869525,0.50055176,0.3211603,0.7682102,0.6551318,0.6339344,0.23192021,0.7721247,0.6650556,0.7637727,0.40696353,Stable,,
0.22398037,0.53348947,0.29172933,0.7728704,0.26137137,0.40853727,0.6516632,0.8123366,0.49303818,0.31000346,0.7623012,0.6617875,0.6535491,0.21653587,0.7691692,0.64796644,0.7655477,0.40431,Stable,,
0.21469209,0.5334472,0.29220375,0.76884747,0.25860256,0.40522712,0.6414617,0.8075086,0.4820604,0.30584332,0.7619254,0.6624936,0.63505,0.21175018,0.76658714,0.6468591,0.7548811,0.40486568,Stable,,
0.22961533,0.53282595,0.29147023,0.76832414,0.25885993,0.39398044,0.6424397,0.80127287,0.4849478,0.30099237,0.77540886,0.67857593,0.64401054,0.2048899,0.77143395,0.64029354,0.7679889,0.39413843,Stable,,
0.21902433,0.53279734,0.28426147,0.7665398,0.2634952,0.38702285,0.634344,0.801618,0.4842279,0.29588875,0.76114315,0.66339487,0.6268048,0.21245381,0.76567984,0.6340731,0.7548894,0.38743338,Stable,,
0.19924739,0.53253734,0.2819199,0.75898135,0.25835973,0.3856787,0.6285437,0.8041612,0.47903568,0.29876608,0.7589092,0.6638401,0.63292265,0.21295223,0.76298165,0.6297405,0.75172937,0.38522848,Stable,,
0.2009875,0.53043306,0.2824012,0.76144826,0.25869614,0.38202792,0.6294943,0.80012476,0.4838521,0.2938411,0.7580395,0.66198766,0.6335547,0.20678586,0.76269376,0.6274356,0.75381196,0.38233936,Stable,,
0.21731101,0.533553,0.28815234,0.76405656,0.2609633,0.38743383,0.6320789,0.8013383,0.48374027,0.29386723,0.7621715,0.664467,0.6271318,0.20512478,0.76131654,0.6281008,0.7517978,0.38405144,Stable,,
0.20553586,0.5436139,0.29411203,0.7686304,0.25701421,0.39937672,0.64084315,0.802999,0.480633,0.3019888,0.76368487,0.6706743,0.613751,0.2160065,0.76782,0.6333755,0.7509136,0.38987648,Stable,,
0.20789716,0.542652,0.29979965,0.77158,0.2588731,0.4134199,0.6394349,0.8080493,0.48014304,0.31106526,0.765599,0.67247534,0.61208445,0.21559088,0.76374596,0.63648,0.7511252,0.3949015,Stable,,
0.2097261,0.5429959,0.2983845,0.778262,0.2592715,0.41349584,0.65104175,0.81135213,0.48129797,0.3110095,0.76553243,0.66154325,0.6115086,0.21925911,0.76302934,0.6464184,0.7436595,0.3916148,Stable,,
0.22089514,0.55474013,0.30171466,0.7745229,0.25996113,0.41996884,0.6506052,0.8128861,0.47957927,0.31483018,0.76760906,0.6660993,0.6161717,0.2263531,0.76068795,0.6392788,0.7410673,0.39175949,Stable,,
0.209213,0.5560664,0.29791915,0.77707696,0.25529575,0.42085215,0.6489551,0.8125645,0.48053977,0.3158971,0.76160234,0.66216016,0.6195717,0.23207615,0.7654953,0.64672005,0.7450367,0.3946925,Stable,,
0.20889454,0.56031096,0.30257484,0.7782073,0.25568235,0.42952043,0.64844435,0.81435156,0.47842407,0.32053223,0.76436424,0.6669914,0.61046565,0.22893173,0.7623119,0.6402055,0.74144053,0.39447984,Stable,,
0.21454816,0.5594491,0.30400777,0.77754474,0.25852826,0.42660934,0.6515518,0.81153715,0.47549364,0.3204334,0.7654741,0.6617945,0.6142863,0.22528961,0.75680536,0.6351941,0.72889113,0.39408752,Stable,,
0.20782974,0.55958784,0.30570608,0.7771838,0.25793284,0.4200341,0.6461259,0.8106608,0.4721386,0.31540987,0.76339316,0.66306335,0.6187137,0.22751145,0.75882316,0.6341096,0.7421745,0.39179397,Stable,,
0.21056798,0.5627215,0.3051142,0.776677,0.25986654,0.4215294,0.65035075,0.8112253,0.47319263,0.3180655,0.7625581,0.6621003,0.6281578,0.23379362,0.75544536,0.6347492,0.73496175,0.39292166,Stable,,
0.20298444,0.5635459,0.30090111,0.77648985,0.25388896,0.41973683,0.6506476,0.81131876,0.47240508,0.317083,0.7683418,0.6645005,0.6306201,0.22623357,0.753267,0.6355688,0.7279205,0.39340645,Stable,,
0.21417837,0.5593082,0.3000171,0.7722534,0.2564754,0.4224323,0.63453424,0.80985063,0.4715328,0.3122264,0.764393,0.6750989,0.6328751,0.22545299,0.75528,0.63579226,0.73835826,0.39343596,Stable,,
0.19323902,0.55627096,0.30423424,0.77854276,0.25331604,0.42910194,0.6529343,0.81332535,0.47475517,0.31496572,0.7668663,0.6695027,0.6319392,0.21722148,0.75358045,0.64358085,0.7391848,0.39590558,Stable,,
0.19579056,0.55956286,0.30091628,0.7776592,0.25134546,0.42362973,0.65011734,0.8122126,0.47282144,0.31661764,0.7631861,0.6675047,0.63267267,0.21677515,0.7524228,0.6450065,0.730528,0.40643108,Stable,,
0.19904244,0.5603692,0.30220482,0.78117335,0.25430053,0.4256414,0.6425177,0.8134668,0.47314632,0.31809926,0.7613132,0.66746986,0.64001083,0.22942631,0.75677586,0.6462859,0.7413558,0.40536317,Stable,,
0.19450955,0.56422216,0.30003548,0.7785415,0.25310612,0.43109536,0.64082354,0.8144619,0.4770864,0.31830907,0.76265836,0.6670758,0.647462,0.21980213,0.75676936,0.64539814,0.74048495,0.4069525,Stable,,
0.19812386,0.56570804,0.30249363,0.77667665,0.2559541,0.43461263,0.6428375,0.81414956,0.47294813,0.31768188,0.76088333,0.6711719,0.6428765,0.23058234,0.75847524,0.64940184,0.74153566,0.40990162,Stable,,
0.22214125,0.57645977,0.3079167,0.7928173,0.26073444,0.43946022,0.65807116,0.82091475,0.47126755,0.32461601,0.7638104,0.6572273,0.6331992,0.24881135,0.75649834,0.64934754,0.7261176,0.4192369,Stable,,
0.19072494,0.58352286,0.31851262,0.7975537,0.25528058,0.45567197,0.6577115,0.82962346,0.4696315,0.3296997,0.7713074,0.655508,0.6472351,0.22512043,0.7596604,0.66402465,0.73814964,0.41695628,Stable,,
0.19691959,0.5920474,0.31947255,0.8014927,0.25327176,0.45865902,0.6612022,0.8296517,0.4652185,0.33444083,0.768692,0.65341765,0.63813937,0.24677941,0.7609884,0.66722524,0.73954505,0.42944026,Stable,,
0.1927166,0.5957242,0.32165235,0.8069992,0.25478292,0.4621731,0.66276264,0.83307374,0.47290915,0.33257374,0.7663891,0.650293,0.63675237,0.23764281,0.7622003,0.6720513,0.7416269,0.4283211,Stable,,
0.19679424,0.5950378,0.3307406,0.81634223,0.24476312,0.4685373,0.6652682,0.8371398,0.48685944,0.33994398,0.7669451,0.65422773,0.6543347,0.24078284,0.7600138,0.67286247,0.74140656,0.41709095,Stable,,
0.1957913,0.6101538,0.3261615,0.82033026,0.24831605,0.4754469,0.66413796,0.8363547,0.48310775,0.34334207,0.76609313,0.65491986,0.64689046,0.25176466,0.7633767,0.67392385,0.745815,0.42697328,Stable,,
0.20053011,0.59738535,0.3325715,0.82269406,0.2461183,0.47585297,0.66606367,0.8349321,0.48177096,0.33963072,0.7711166,0.65156984,0.64365923,0.2552422,0.7630186,0.6734004,0.74553037,0.43122363,Stable,,
0.19966772,0.59355646,0.33439535,0.8223585,0.24216938,0.47521824,0.66728044,0.8353039,0.47918904,0.33879292,0.770837,0.6538199,0.6419724,0.2555167,0.7624108,0.68286514,0.74720895,0.43402475,Stable,,
0.20672946,0.59630615,0.34240866,0.821754,0.2481688,0.47333202,0.6733794,0.83361304,0.47727793,0.33723173,0.774066,0.6564324,0.6467409,0.24975638,0.76293105,0.6707841,0.74239516,0.414972,Stable,,
0.19550978,0.60097027,0.34211802,0.8241235,0.24161384,0.474063,0.6739399,0.8324672,0.4719555,0.33744204,0.7694783,0.6582142,0.6390543,0.251553,0.75486195,0.6610694,0.72547376,0.4104864,Stable,,
0.19540653,0.6099689,0.3415506,0.8226197,0.2440306,0.47553813,0.67418617,0.832246,0.4675688,0.3387702,0.77008307,0.6529591,0.6359226,0.2635673,0.764265,0.67051196,0.7425909,0.41415152,Stable,,
0.19453911,0.615798,0.3440513,0.8235874,0.24214333,0.4767536,0.6804404,0.82740784,0.46325195,0.3413094,0.7660253,0.6579904,0.60971683,0.2618671,0.7582411,0.6706044,0.7258122,0.41291195,Stable,,
0.19657877,0.6182618,0.34681115,0.8309972,0.23813343,0.48117542,0.67988145,0.83134216,0.46745247,0.34336728,0.7701713,0.65968496,0.63191193,0.27292427,0.75558937,0.66061515,0.7196011,0.41477174,Stable,,
0.20080617,0.62058634,0.3688476,0.8494634,0.24125436,0.49391162,0.6898849,0.8351857,0.47962588,0.34659463,0.7638384,0.6591094,0.6489206,0.24074899,0.7604996,0.66684145,0.72395986,0.41407236,Stable,,
0.21423244,0.6448136,0.3585468,0.85802984,0.24709551,0.5048777,0.69819736,0.83993256,0.4971834,0.34182477,0.77350754,0.64814913,0.6425903,0.21837687,0.77174044,0.6927654,0.7608864,0.4447746,Stable,,
0.21164572,0.6627287,0.3711034,0.8802631,0.23882525,0.51739675,0.7170254,0.84223336,0.48332188,0.37138134,0.7778244,0.6509205,0.6174364,0.28440714,0.76844996,0.68962765,0.7429178,0.44327992,Stable,,
0.23252599,0.6767336,0.37199402,0.88150996,0.24161974,0.52862823,0.70618355,0.85321105,0.4532075,0.38452494,0.77597535,0.66719127,0.63010186,0.29499015,0.7694201,0.68639576,0.741454,0.4408719,Stable,,
0.21537958,0.7016921,0.36839542,0.89290714,0.2384644,0.5441474,0.70964086,0.85678667,0.448889,0.40006182,0.76242125,0.67546403,0.6030205,0.2970872,0.7669202,0.69130766,0.7225528,0.45585904,Stable,,
0.22553802,0.6883279,0.36994755,0.89460534,0.23669663,0.5479924,0.724651,0.85528314,0.44830322,0.40157413,0.76579136,0.6663139,0.6229044,0.29482365,0.7671339,0.66401935,0.7038188,0.4401343,Stable,,
0.22226506,0.6996666,0.3772292,0.90932244,0.23892562,0.56733435,0.72798324,0.8659179,0.44269237,0.41402024,0.7787301,0.66864336,0.5669427,0.17392224,0.77053165,0.68230677,0.7043693,0.4591012,Stable,,
0.22021183,0.70845044,0.37423894,0.91706795,0.23714536,0.5684833,0.7366582,0.8691778,0.4428224,0.42990074,0.77286756,0.6860813,0.6331681,0.31271756,0.76406753,0.69751036,0.7222713,0.4721156,Stable,,
0.23199473,0.72177553,0.38069278,0.91576123,0.23619965,0.57980657,0.72474587,0.8679476,0.44362423,0.42799968,0.76993626,0.6907519,0.6312766,0.31493357,0.76289976,0.711812,0.72485775,0.48193133,Stable,,
0.23301135,0.7256092,0.37959087,0.9217992,0.24269009,0.573089,0.7237526,0.8704571,0.46671462,0.42409158,0.7677431,0.68776816,0.6321176,0.32352957,0.7659752,0.71750546,0.7412112,0.48465085,Stable,,
0.21020697,0.72789574,0.38720366,0.92904985,0.22941314,0.60957444,0.7383541,0.8728434,0.41601977,0.45396477,0.7649797,0.678367,0.5769251,0.3489489,0.76943296,0.6931957,0.71916735,0.4644419,Stable,,
0.20811602,0.75668925,0.3892382,0.9329211,0.23550485,0.6110312,0.7409484,0.874208,0.4300576,0.45043343,0.76574105,0.68939006,0.59890795,0.32521063,0.76848215,0.705338,0.72202826,0.48509976,Stable,,
0.20088147,0.75763077,0.3863402,0.9308305,0.23643735,0.6067392,0.7372428,0.87284136,0.43041974,0.45087954,0.7652218,0.68964076,0.60565186,0.34557533,0.76895475,0.7217405,0.72179544,0.50220406,Stable,,
0.2205843,0.7346945,0.38625973,0.9324917,0.23595852,0.6084031,0.7381727,0.8734038,0.41855308,0.4611405,0.7699722,0.6911981,0.58771485,0.38287315,0.766242,0.7023606,0.70061195,0.48265445,Stable,,
0.1938533,0.7720579,0.39114186,0.9353657,0.23158747,0.6304526,0.74402803,0.87491506,0.41348895,0.46807808,0.7702359,0.6906446,0.58785427,0.38595104,0.76713884,0.71037215,0.69023657,0.50314003,Stable,,
0.19888315,0.7713679,0.39040908,0.93183416,0.2292594,0.6155703,0.7396061,0.87649953,0.41488144,0.46467552,0.7690341,0.6923503,0.58469087,0.39036644,0.766767,0.70802677,0.68006027,0.4865542,Stable,,
0.20554131,0.78021216,0.38557395,0.9330215,0.23448722,0.6184187,0.737585,0.8769349,0.41505456,0.46535763,0.77086115,0.69637793,0.5782454,0.390382,0.7672383,0.7111661,0.69929993,0.5053521,Stable,,
0.21143344,0.76443523,0.38364255,0.9351536,0.2366839,0.6091956,0.74043363,0.87750834,0.4195659,0.4643672,0.7726705,0.69463885,0.5791528,0.39084205,0.769659,0.7071682,0.69546115,0.49776933,Stable,,
0.21218346,0.76754135,0.38339043,0.9381232,0.2358967,0.6103259,0.7365743,0.87690854,0.42898852,0.45952258,0.7676682,0.6958527,0.58248556,0.3857292,0.7700491,0.7186846,0.69994795,0.4983394,Stable,,
0.21790385,0.7713637,0.38715228,0.93317336,0.23985717,0.615786,0.735886,0.87766427,0.41226876,0.46395642,0.76985407,0.70076656,0.58515847,0.39051592,0.7685981,0.72067523,0.69524384,0.50410473,Stable,,
0.21523999,0.7675419,0.38333893,0.93522614,0.24112162,0.61699194,0.70940995,0.8909,0.43266064,0.46087882,0.76713556,0.7110286,0.586988,0.3930741,0.7570932,0.7400798,0.6927306,0.52314585,Stable,,
0.21101126,0.7700337,0.38775045,0.93524665,0.24280016,0.6131861,0.73923326,0.8818214,0.43912145,0.45821035,0.76895845,0.71719337,0.58918804,0.38967317,0.7641499,0.7348958,0.69332457,0.51730084,Stable,,
0.21136022,0.77123684,0.39153427,0.93708766,0.24217498,0.6359906,0.7388064,0.8928203,0.4189163,0.47310707,0.7764963,0.69712967,0.58316195,0.39557645,0.77324784,0.72620845,0.69408745,0.5050245,Stable,,
0.21342823,0.7896549,0.38403714,0.9383513,0.2422576,0.61163116,0.7356107,0.8953738,0.4248932,0.47245786,0.7703456,0.71173894,0.58577114,0.3920504,0.7661116,0.7267635,0.69345874,0.5050431,Stable,,
0.20074557,0.78860015,0.39279646,0.93725383,0.24692813,0.6325182,0.7507951,0.8896812,0.4194774,0.47791657,0.77221215,0.7012097,0.5843094,0.39603508,0.7769357,0.7424766,0.7101891,0.50550634,Stable,,
0.20300081,0.8087074,0.39876378,0.95203394,0.24944648,0.64415884,0.7394059,0.9122059,0.43547451,0.48439953,0.76713777,0.7057301,0.58620673,0.39330626,0.77597374,0.7484674,0.71627057,0.5122561,Stable,,
0.21394217,0.8150654,0.40263996,0.95662135,0.25070876,0.64791787,0.738146,0.9189564,0.41459572,0.4964907,0.76685965,0.7107074,0.5844598,0.4004503,0.7689222,0.7128705,0.68961084,0.51121205,Stable,,
0.20786367,0.82528305,0.40913448,0.95973897,0.25533584,0.6568921,0.74015856,0.9201871,0.43059918,0.49551195,0.7694967,0.70716274,0.58485246,0.40258092,0.7768167,0.74396276,0.7184622,0.52728707,Stable,,
0.19826476,0.82669103,0.40944862,0.9603437,0.25148642,0.65443945,0.7413846,0.9189662,0.43052214,0.4942866,0.76540303,0.7118238,0.5972558,0.39078996,0.7747452,0.72465444,0.7125355,0.51126385,Stable,,
0.21131584,0.8253264,0.4119218,0.9574454,0.24883017,0.6486416,0.7406161,0.9188513,0.42295974,0.4978342,0.7675106,0.70690715,0.58623767,0.40124506,0.77805233,0.72364306,0.71515393,0.5074066,Stable,,
0.21009444,0.8310647,0.40842754,0.95659554,0.25230986,0.6465024,0.7406838,0.9204795,0.43258578,0.49168405,0.7698959,0.70513934,0.5858891,0.4060055,0.77416795,0.725032,0.7180833,0.50922817,Stable,,
0.19858298,0.83454204,0.40846992,0.9575893,0.2530024,0.64365166,0.7406918,0.9217419,0.43536925,0.4922753,0.770292,0.70048547,0.5857026,0.4036207,0.77705884,0.72575206,0.71911097,0.49587965,Stable,,
0.20995581,0.8338462,0.41133714,0.95942307,0.25636888,0.6467385,0.7396402,0.9250541,0.43152627,0.49236506,0.772521,0.69920504,0.5853107,0.4043395,0.7758848,0.71991175,0.7161383,0.50563645,Stable,,
0.21349937,0.8339152,0.41124004,0.95924276,0.25419912,0.643843,0.73942226,0.9240236,0.4281869,0.49046183,0.7690631,0.6994469,0.58356863,0.40523958,0.77673066,0.719728,0.7175135,0.49521706,Stable,,
0.20796923,0.8314146,0.41268992,0.9595534,0.24776515,0.6445972,0.72844887,0.9214279,0.4357049,0.49343497,0.7684727,0.6936504,0.5807888,0.40284067,0.7713194,0.71078557,0.69639224,0.4970814,Stable,,
0.20698807,0.8317715,0.41302595,0.95821184,0.251554,0.6501456,0.7407876,0.915049,0.413217,0.49427915,0.7696605,0.6963136,0.5800113,0.40480515,0.77941537,0.7318928,0.71830195,0.49861962,Stable,,
0.21136615,0.8271626,0.40849924,0.9588527,0.2538547,0.6453301,0.7374577,0.91463774,0.41677687,0.49343854,0.7700726,0.70705175,0.5821936,0.406308,0.77638805,0.73066187,0.71401876,0.5115526,Stable,,
0.20810603,0.82798076,0.40787733,0.95621943,0.25021392,0.6470223,0.7394105,0.9145118,0.4236856,0.48991483,0.7744751,0.6944691,0.585606,0.4050629,0.7729579,0.70678234,0.694489,0.50541675,Stable,,
0.19665816,0.8274612,0.40454707,0.9554714,0.254116,0.64355755,0.73725307,0.9135942,0.4315256,0.4911307,0.7684753,0.7087385,0.58587766,0.40691108,0.7747063,0.7281512,0.718052,0.51162255,Stable,,
0.2085478,0.8183005,0.40768978,0.95495963,0.24676973,0.6426392,0.74038196,0.90758246,0.41967508,0.48795694,0.77837604,0.6989846,0.5874981,0.40170282,0.77389973,0.7085518,0.6977496,0.5047432,Stable,,
0.20552945,0.8130114,0.4070924,0.9555664,0.24580085,0.6442667,0.7465715,0.9025496,0.41091296,0.49118227,0.7713237,0.694261,0.58470356,0.39832705,0.77695847,0.68462026,0.6925418,0.48857778,Stable,,
0.20315,0.81605023,0.40903175,0.9563784,0.24862334,0.64192986,0.7434525,0.90358055,0.41610286,0.48924002,0.7716736,0.69192165,0.58453166,0.401828,0.77804327,0.7082355,0.7112839,0.50368035,Stable,,
0.20633984,0.81518054,0.4065332,0.9557833,0.24653184,0.6409499,0.74147785,0.9070835,0.41715857,0.48950773,0.7724117,0.7005881,0.58662665,0.40396303,0.7800955,0.7263648,0.71430254,0.506044,Stable,,
0.2058793,0.8171488,0.40199244,0.9526217,0.24721277,0.63071835,0.74477196,0.9023084,0.42198992,0.48693907,0.7698953,0.7012352,0.58612794,0.40016526,0.78085995,0.7113163,0.7154077,0.50082135,Stable,,
0.20406958,0.8158991,0.4024285,0.95177734,0.24723451,0.63192284,0.7460401,0.90280116,0.42176896,0.48010123,0.76930046,0.7008113,0.58508694,0.40059745,0.7800886,0.7243186,0.7128522,0.50236917,Stable,,
0.20331357,0.8164499,0.40268773,0.952517,0.24629998,0.6300583,0.7522683,0.89993066,0.42374277,0.4802155,0.7686255,0.70083445,0.58676,0.3992409,0.77702713,0.7224128,0.71158385,0.5005557,Stable,,
0.20368004,0.81688607,0.40521622,0.95118994,0.24587056,0.6391932,0.7524774,0.8974248,0.41775483,0.4838893,0.76933116,0.70270693,0.5850919,0.39954066,0.77776647,0.7052151,0.6976475,0.48641247,Stable,,
0.20740776,0.8126402,0.4062167,0.95229715,0.24365431,0.6309922,0.7506741,0.8977901,0.42203832,0.48199552,0.7685665,0.7045135,0.5873809,0.39688057,0.77711034,0.71002567,0.6946664,0.4920605,Stable,,
0.20952456,0.8130233,0.4055111,0.95288026,0.24385285,0.63000584,0.74439836,0.9018761,0.41574332,0.49060506,0.76818484,0.69634795,0.5864185,0.40031767,0.7778012,0.7276818,0.71378917,0.4938017,Stable,,
0.20335054,0.81441545,0.407741,0.9527111,0.24998741,0.6334516,0.74840283,0.8989235,0.41919133,0.48511684,0.7710103,0.6960722,0.58613944,0.39834255,0.7771294,0.7243232,0.7136071,0.49331748,Stable,,
0.20866899,0.81601727,0.40579575,0.95276546,0.24992304,0.6397294,0.7433598,0.9026825,0.41878444,0.48939046,0.7717682,0.6910429,0.58126324,0.40415913,0.7769593,0.70976394,0.7147988,0.4944787,Stable,,
0.2136377,0.8188119,0.40451705,0.952147,0.24953362,0.6260268,0.7440857,0.9035125,0.42190096,0.47632718,0.76832247,0.7011503,0.58226043,0.40129662,0.7807793,0.729059,0.7190797,0.4949286,Stable,,
0.21283129,0.81276464,0.40741956,0.9525187,0.2471813,0.62138623,0.74806166,0.90390724,0.42810082,0.4742622,0.7708218,0.7010786,0.5859744,0.40150136,0.77925056,0.7348005,0.73576164,0.5011028,Stable,,
0.21060058,0.8106305,0.40782696,0.95275414,0.24617659,0.61603194,0.7522088,0.9005696,0.4289043,0.4732613,0.7715181,0.6838592,0.5887077,0.39636716,0.78473294,0.74562263,0.7403389,0.49802384,Stable,,
0.21121006,0.8094346,0.40863535,0.9531664,0.24971998,0.6208933,0.7502693,0.90449154,0.43071306,0.4736181,0.7712749,0.6968855,0.60074735,0.38348037,0.77910656,0.7279231,0.7376301,0.4965428,Stable,,
0.21656162,0.81517756,0.4078006,0.9541261,0.24780506,0.62852466,0.7493276,0.90659803,0.4261781,0.4766928,0.7672569,0.6987345,0.58640087,0.39457935,0.776636,0.72900647,0.7316188,0.49790704,Stable,,
0.21341434,0.8150239,0.4047724,0.9526836,0.24675111,0.6234432,0.7494421,0.904533,0.4301712,0.47681874,0.7703838,0.6997032,0.5880854,0.3946144,0.77520984,0.7262331,0.7153095,0.49501222,Stable,,
0.21740815,0.82527065,0.40305373,0.9531853,0.2509134,0.6221419,0.740412,0.9054518,0.43191224,0.47540793,0.77110857,0.70280683,0.58658665,0.39934012,0.7760732,0.744739,0.73436785,0.51339227,Stable,,
0.21212673,0.8152616,0.40601885,0.95351404,0.2509651,0.624881,0.74034566,0.9074549,0.42895612,0.47600627,0.7711886,0.6929642,0.5867568,0.4033186,0.77147055,0.7285038,0.71358865,0.5088791,Stable,,
0.20706807,0.8166393,0.4099375,0.95186377,0.24755192,0.6315616,0.7512566,0.9013635,0.42401206,0.47830033,0.7710006,0.6923608,0.58010423,0.4012341,0.7764153,0.70504916,0.7140326,0.4924341,Stable,,
0.21155953,0.8206936,0.41072997,0.95474863,0.24999985,0.6326708,0.7523025,0.9020771,0.42278406,0.48308468,0.7726184,0.69226956,0.5811162,0.39982662,0.7795336,0.72192574,0.7118911,0.49179468,Stable,,
0.21488166,0.8378768,0.4055879,0.9530262,0.2524312,0.63908803,0.7424648,0.9113152,0.43999636,0.4788818,0.77504325,0.7136872,0.5834328,0.40244913,0.7752737,0.7306623,0.7315368,0.4950349,Stable,,
0.2133727,0.83600014,0.40784115,0.95201725,0.24995202,0.6183242,0.7492165,0.91150993,0.45813793,0.47421706,0.77685225,0.69902486,0.5837004,0.40420967,0.7773874,0.7280492,0.73156303,0.4907963,Stable,,
0.21901904,0.83346176,0.40798482,0.9535061,0.24683085,0.6343171,0.7428783,0.9120742,0.42950183,0.49425948,0.7751527,0.6997315,0.58201265,0.4042936,0.7782163,0.7051027,0.71609366,0.4882636,Stable,,
0.22369424,0.8318133,0.41178656,0.9548432,0.2534175,0.6359082,0.7424902,0.9165746,0.43274197,0.4931476,0.7779391,0.7028358,0.5824984,0.40522155,0.77662605,0.7109768,0.7139108,0.49422544,Stable,,
0.23757169,0.84726477,0.4231915,0.9599576,0.25271222,0.63805485,0.7514236,0.92215914,0.43946788,0.49906808,0.7777342,0.70664704,0.59297764,0.38960195,0.78074944,0.6911585,0.71820784,0.48902783,Stable,,
0.22345069,0.86200184,0.42571795,0.9629394,0.2548237,0.6583132,0.74875474,0.9239135,0.4400513,0.5041081,0.763169,0.718071,0.5789965,0.40140507,0.7800759,0.68832886,0.7193169,0.49182135,Stable,,
0.24540988,0.8554823,0.42396873,0.96448123,0.25760022,0.6679331,0.75515026,0.92951864,0.44318315,0.51450527,0.7774881,0.7273969,0.6008637,0.37436935,0.77802557,0.68933475,0.71191716,0.49678326,Stable,,
0.23761907,0.8736212,0.42040202,0.97357523,0.26281923,0.67009723,0.7451167,0.9413614,0.443238,0.5124599,0.7748944,0.722422,0.6004069,0.37623188,0.77773374,0.6887443,0.71007884,0.49455047,Stable,,
0.22348163,0.89022845,0.42536706,0.9778709,0.2676945,0.6810713,0.7444324,0.9453623,0.45462903,0.5164045,0.77301663,0.7318441,0.6041524,0.3538803,0.78295726,0.7105898,0.73492384,0.50547314,Stable,,
0.22849411,0.8845274,0.42856777,0.97677916,0.2700492,0.68946254,0.7413029,0.9493517,0.4466284,0.5248065,0.7720031,0.769228,0.59701806,0.3805554,0.78208375,0.6884048,0.7314863,0.50264794,Stable,,
0.24398004,0.8858811,0.44310296,0.97937816,0.2651175,0.69656837,0.741469,0.9474486,0.44038284,0.5305896,0.76804656,0.7597694,0.57964575,0.40116164,0.78127205,0.687968,0.7284763,0.50323814,Stable,,
0.22512111,0.90737486,0.42991874,0.97953224,0.27171618,0.7045841,0.7444905,0.95031047,0.45196617,0.5273967,0.760728,0.7928843,0.5964367,0.38026556,0.7780044,0.7056062,0.7286551,0.5080484,Stable,,
0.23341487,0.8970463,0.46157253,0.98190403,0.27496085,0.7015988,0.7378556,0.95133555,0.4499062,0.5192486,0.7605073,0.7545363,0.5937704,0.37976247,0.77617025,0.6586383,0.70275754,0.48857397,Stable,,
0.2373901,0.908348,0.44794044,0.9821066,0.27389815,0.73005974,0.71979254,0.94607556,0.43965703,0.536883,0.7601475,0.7601547,0.58486605,0.38791817,0.77460736,0.6773634,0.68468153,0.53620905,Stable,,
0.24796256,0.9183047,0.45123506,0.98399174,0.2776382,0.7455536,0.7023582,0.9394827,0.44358462,0.54069006,0.7458285,0.8231672,0.5716562,0.40473565,0.7742292,0.7077829,0.6699637,0.5601195,Stable,,
0.23273832,0.92118186,0.46831024,0.98099947,0.27972907,0.74927485,0.717445,0.9539267,0.444861,0.5547383,0.75661457,0.81865466,0.5645827,0.404294,0.7708971,0.66979474,0.6606388,0.55903345,Stable,,
0.22203836,0.9566432,0.42742476,0.98958707,0.2887488,0.7449512,0.702151,0.9586489,0.45740935,0.55012167,0.74343413,0.88036,0.57514006,0.38996527,0.78586423,0.7358076,0.69078815,0.5903015,Stable,,
0.22343943,0.951226,0.43631086,0.9843708,0.28345725,0.7530433,0.6772901,0.9492357,0.45623,0.57408756,0.7429508,0.8430129,0.568455,0.4116586,0.77946377,0.7226879,0.67452186,0.59073335,Stable,,
0.23135172,0.9527134,0.4223324,0.97744703,0.28805342,0.7610669,0.6574012,0.90776396,0.45458925,0.57046515,0.7531175,0.792698,0.5877153,0.39501727,0.77357143,0.7257626,0.70780635,0.58245766,Stable,,
